iter	Passed	Remaining
1660	161236	32907
1661	161309	32805
1662	161378	32702
1663	161451	32600
1664	161533	32500
1665	161605	32398
1666	161677	32296
1667	161751	32195
1668	161824	32093
1669	161903	31992
1670	161985	31892
1671	162088	31797
1672	162180	31699
1673	162291	31605
1674	162382	31507
1675	162480	31410
1676	162576	31313
1677	162690	31219
1678	162792	31123
1679	162897	31028
1680	162996	30931
1681	163103	30836
1682	163207	30740
1683	163312	30645
1684	163419	30550
1685	163525	30454
1686	163634	30360
1687	163757	30268
1688	163871	30174
1689	163971	30077
1690	164078	29982
1691	164181	29886
1692	164295	29792
1693	164392	29695
1694	164502	29600
1695	164597	29503
1696	164695	29406
1697	164795	29309
1698	164888	29212
1699	164997	29117
1700	165094	29020
1701	165208	28926
1702	165316	28830
1703	165422	28735
1704	165522	28638
1705	165628	28543
1706	165743	28449
1707	165835	28351
1708	165948	28256
1709	166063	28162
1710	166163	28066
1711	166273	27971
1712	166386	27876
1713	166489	27780
1714	166595	27684
1715	166694	27588
1716	166794	27491
1717	166905	27396
1718	167012	27301
1719	167091	27200
1720	167162	27099
1721	167235	26998
1722	167307	26897
1723	167386	26797
1724	167460	26696
1725	167538	26596
1726	167607	26495
1727	167691	26395
1728	167761	26294
1729	167836	26194
1730	167910	26093
1731	167991	25994
1732	168062	25893
1733	168143	25793
1734	168224	25694
1735	168300	25594
1736	168370	25493
1737	168448	25393
1738	168525	25293
1739	168602	25193
1740	168679	25093
1741	168756	24993
1742	168835	24894
1743	168926	24796
1744	169008	24697
1745	169091	24598
1746	169170	24499
1747	169247	24399
1748	169325	24299
1749	169399	24199
1750	169476	24100
1751	169555	24000
1752	169626	23900
1753	169701	23800
1754	169777	23701
1755	169861	23602
1756	169932	23502
1757	170009	23402
1758	170093	23304
1759	170172	23205
1760	170248	23105
1761	170322	23006
1762	170399	22906
1763	170470	22806
1764	170555	22708
1765	170629	22608
1766	170705	22509
1767	170783	22410
1768	170856	22310
1769	170929	22211
1770	171001	22111
1771	171081	22012
1772	171154	21913
1773	171228	21813
1774	171302	21714
1775	171382	21615
1776	171454	21516
1777	171528	21416
1778	171607	21318
1779	171677	21218
1780	171751	21119
1781	171829	21020
1782	171900	20921
1783	171981	20822
1784	172054	20723
1785	172129	20624
1786	172208	20526
1787	172301	20429
1788	172393	20332
1789	172490	20236
1790	172598	20141
1791	172693	20044
1792	172783	19947
1793	172891	19852
1794	173005	19758
1795	173106	19662
1796	173205	19566
1797	173314	19471
1798	173419	19375
1799	173528	19280
1800	173635	19185
1801	173749	19091
1802	173848	18995
1803	173985	18903
1804	174086	18807
1805	174200	18712
1806	174301	18616
1807	174400	18520
1808	174510	18425
1809	174618	18330
1810	174721	18234
1811	174829	18138
1812	174922	18042
1813	175037	17947
1814	175140	17851
1815	175245	17756
1816	175346	17660
1817	175458	17565
1818	175566	17469
1819	175668	17373
1820	175774	17278
1821	175876	17182
1822	176000	17088
1823	176118	16993
1824	176223	16898
1825	176316	16801
1826	176421	16705
1827	176517	16608
1828	176626	16513
1829	176725	16417
1830	176833	16321
1831	176936	16225
1832	177047	16130
1833	177143	16033
1834	177253	15938
1835	177339	15840
1836	177416	15742
1837	177490	15643
1838	177570	15545
1839	177643	15447
1840	177715	15348
1841	177784	15249
1842	177862	15151
1843	177937	15053
1844	178008	14954
1845	178082	14856
1846	178152	14757
1847	178224	14659
1848	178298	14560
1849	178371	14462
1850	178443	14364
1851	178517	14265
1852	178593	14167
1853	178671	14070
1854	178745	13971
1855	178818	13873
1856	178892	13775
1857	178964	13677
1858	179047	13580
1859	179126	13482
1860	179200	13384
1861	179277	13286
1862	179351	13189
1863	179426	13091
1864	179501	12993
1865	179583	12896
1866	179656	12798
1867	179727	12700
1868	179796	12602
1869	179881	12505
1870	179956	12407
1871	180041	12310
1872	180123	12213
1873	180195	12115
1874	180280	12018
1875	180350	11920
1876	180423	11823
1877	180496	11725
1878	180568	11627
1879	180640	11530
1880	180715	11432
1881	180784	11335
1882	180859	11237
1883	180943	11140
1884	181011	11043
1885	181081	10945
1886	181151	10847
1887	181224	10750
1888	181297	10653
1889	181377	10556
1890	181448	10458
1891	181523	10361
1892	181593	10264
1893	181675	10167
1894	181746	10070
1895	181818	9973
1896	181890	9875
1897	181971	9779
1898	182041	9682
1899	182111	9584
1900	182186	9487
1901	182257	9390
1902	182334	9294
1903	182421	9197
1904	182530	9102
1905	182636	9007
1906	182738	8911
1907	182842	8816
1908	182939	8720
1909	183041	8625
1910	183146	8529
1911	183245	8433
1912	183334	8337
1913	183435	8242
1914	183551	8147
1915	183652	8051
1916	183753	7955
1917	183878	7861
1918	183982	7765
1919	184084	7670
1920	184185	7574
1921	184299	7479
1922	184409	7384
1923	184509	7288
1924	184610	7192
1925	184712	7096
1926	184812	7001
1927	184914	6905
1928	185026	6810
1929	185127	6714
1930	185222	6618
1931	185326	6522
1932	185434	6427
1933	185532	6331
1934	185646	6236
1935	185744	6140
1936	185842	6044
1937	185949	5948
1938	186037	5852
1939	186155	5757
1940	186254	5661
1941	186355	5565
1942	186455	5469
1943	186560	5374
1944	186660	5278
1945	186773	5182
1946	186882	5087
1947	186993	4991
1948	187088	4895
1949	187193	4799
1950	187289	4703
1951	187399	4608
1952	187474	4511
1953	187554	4415
1954	187626	4318
1955	187700	4222
1956	187775	4125
1957	187850	4029
1958	187924	3933
1959	187996	3836
1960	188066	3740
1961	188135	3643
1962	188210	3547
1963	188281	3451
1964	188358	3354
1965	188436	3258
1966	188512	3162
1967	188584	3066
1968	188655	2970
1969	188726	2874
1970	188840	2778
1971	188913	2682
1972	188983	2586
1973	189058	2490
1974	189128	2394
1975	189203	2298
1976	189277	2202
1977	189357	2106
1978	189434	2010
1979	189513	1914
1980	189583	1818
1981	189657	1722
1982	189729	1626
1983	189805	1530
1984	189880	1434
1985	189960	1339
1986	190040	1243
1987	190118	1147
1988	190192	1051
1989	190265	956
1990	190338	860
1991	190418	764
1992	190492	669
1993	190564	573
1994	190640	477
1995	190718	382
1996	190790	286
1997	190868	191
1998	190942	95
1999	191020	0
